EmpNumber,Age,Gender,EducationBackground,MaritalStatus,EmpDepartment,EmpJobRole,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpEnvironmentSatisfaction,EmpHourlyRate,EmpJobInvolvement,EmpJobLevel,EmpJobSatisfaction,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,EmpRelationshipSatisfaction,TotalWorkExperienceInYears,TrainingTimesLastYear,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,PerformanceRating
E1002127,43,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Frequently,2,4,1,92,3,2,4,0.6931471805599453,No,20,3,2.0794415416798357,1.791759469228055,3,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,No,0.6931471805599453
E1002128,27,Female,Life Sciences,Single,Research & Development,Manager R&D,Travel_Frequently,5,2,4,53,3,1,4,0.0,Yes,14,3,1.9459101490553132,1.3862943611198906,2,1.791759469228055,1.6094379124341003,0.0,1.0986122886681098,No,1.0986122886681098
E1002130,29,Male,Medical,Married,Research & Development,Laboratory Technician,Travel_Frequently,20,1,4,40,3,1,4,0.6931471805599453,No,13,2,2.4849066497880004,1.3862943611198906,4,2.4849066497880004,2.1972245773362196,1.3862943611198906,2.3978952727983707,No,1.0986122886681098
E1002131,32,Male,Marketing,Single,Sales,Sales Executive,Travel_Frequently,10,4,4,79,3,2,4,2.1972245773362196,No,13,3,1.6094379124341003,1.0986122886681098,4,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1002132,42,Male,Technical Degree,Married,Research & Development,Research Scientist,Non-Travel,10,4,3,38,3,1,3,1.3862943611198906,No,22,2,2.3978952727983707,0.6931471805599453,2,1.9459101490553132,1.3862943611198906,1.3862943611198906,1.3862943611198906,No,1.3862943611198906
E1002134,47,Female,Life Sciences,Single,Research & Development,Laboratory Technician,Travel_Rarely,9,4,2,64,3,1,3,1.6094379124341003,No,12,3,2.0794415416798357,1.0986122886681098,3,1.0986122886681098,1.0986122886681098,1.0986122886681098,0.0,No,0.6931471805599453
E1002135,46,Male,Life Sciences,Divorced,Research & Development,Manufacturing Director,Travel_Rarely,2,2,4,82,3,3,4,1.3862943611198906,No,14,3,2.5649493574615367,1.6094379124341003,2,2.302585092994046,2.1972245773362196,1.6094379124341003,2.0794415416798357,No,1.0986122886681098
E1002136,28,Male,Life Sciences,Divorced,Human Resources,Human Resources,Non-Travel,1,2,3,43,3,1,4,0.6931471805599453,No,15,2,1.3862943611198906,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E1002137,29,Male,Life Sciences,Divorced,Research & Development,Healthcare Representative,Travel_Rarely,29,1,4,93,1,2,3,2.1972245773362196,No,17,4,2.4849066497880004,1.3862943611198906,3,2.0794415416798357,0.0,0.6931471805599453,1.9459101490553132,No,1.0986122886681098
E1002138,42,Male,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,8,3,4,81,3,1,3,1.6094379124341003,No,13,4,2.1972245773362196,1.3862943611198906,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1002140,32,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,2,4,3,82,2,2,2,2.0794415416798357,Yes,12,3,2.0794415416798357,1.3862943611198906,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,1.0986122886681098
E1002141,46,Female,Technical Degree,Divorced,Sales,Sales Executive,Travel_Rarely,3,3,1,45,4,4,1,1.0986122886681098,No,12,4,3.258096538021482,1.791759469228055,3,2.995732273553991,2.8903717578961645,1.0986122886681098,2.1972245773362196,No,0.6931471805599453
E1002142,27,Female,Medical,Married,Sales,Sales Representative,Travel_Rarely,23,1,2,36,2,2,3,0.6931471805599453,No,21,4,2.302585092994046,1.791759469228055,3,2.302585092994046,2.1972245773362196,1.791759469228055,2.1972245773362196,No,0.6931471805599453
E1002143,29,Male,Medical,Married,Human Resources,Human Resources,Travel_Rarely,6,1,4,87,2,1,2,0.6931471805599453,No,11,4,0.6931471805599453,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1002145,48,Male,Life Sciences,Married,Research & Development,Manager R&D,Travel_Rarely,10,3,4,91,2,5,2,1.6094379124341003,No,12,4,3.4011973816621555,1.3862943611198906,3,3.1354942159291497,2.3978952727983707,2.5649493574615367,2.302585092994046,No,1.0986122886681098
E1002146,29,Male,Life Sciences,Single,Research & Development,Research Scientist,Travel_Frequently,24,2,4,73,2,1,4,0.6931471805599453,Yes,24,2,0.6931471805599453,1.3862943611198906,2,0.6931471805599453,0.0,0.6931471805599453,0.0,Yes,1.3862943611198906
E1002151,55,Male,Technical Degree,Married,Research & Development,Research Scientist,Travel_Rarely,2,4,2,98,2,1,4,2.1972245773362196,No,20,2,2.995732273553991,1.0986122886681098,4,1.791759469228055,1.0986122886681098,0.0,1.6094379124341003,No,1.0986122886681098
E1002153,28,Female,Medical,Married,Sales,Sales Representative,Travel_Rarely,3,3,2,78,3,1,2,0.6931471805599453,No,19,4,0.6931471805599453,1.3862943611198906,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1002154,30,Male,Medical,Single,Sales,Sales Representative,Travel_Rarely,9,3,2,89,3,1,4,0.6931471805599453,No,13,3,0.6931471805599453,1.3862943611198906,2,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1002156,22,Male,Life Sciences,Single,Research & Development,Research Scientist,Travel_Rarely,7,1,4,75,3,1,2,0.6931471805599453,Yes,23,1,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.3862943611198906
E1002158,36,Female,Technical Degree,Married,Sales,Sales Executive,Travel_Rarely,10,4,2,63,2,2,3,0.6931471805599453,Yes,13,1,2.3978952727983707,1.6094379124341003,3,2.3978952727983707,2.302585092994046,0.6931471805599453,2.0794415416798357,No,0.6931471805599453
E1002160,34,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,4,3,3,64,3,3,4,1.0986122886681098,Yes,13,4,2.302585092994046,1.3862943611198906,3,1.791759469228055,1.3862943611198906,0.6931471805599453,0.0,No,1.0986122886681098
E1002161,29,Male,Life Sciences,Single,Research & Development,Laboratory Technician,Travel_Rarely,7,3,4,59,3,1,1,1.3862943611198906,No,14,2,2.4849066497880004,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1002163,37,Male,Medical,Married,Research & Development,Research Scientist,Travel_Rarely,7,4,4,78,3,2,1,1.791759469228055,Yes,22,3,2.833213344056216,1.0986122886681098,3,1.791759469228055,1.3862943611198906,0.0,1.6094379124341003,No,1.3862943611198906
E1002164,35,Female,Other,Married,Research & Development,Manufacturing Director,Travel_Rarely,16,2,4,44,2,2,2,0.0,Yes,11,4,1.6094379124341003,1.0986122886681098,3,1.3862943611198906,1.0986122886681098,0.0,1.0986122886681098,No,1.0986122886681098
E1002166,45,Female,Life Sciences,Married,Research & Development,Manufacturing Director,Travel_Rarely,25,2,2,93,2,2,4,0.0,No,13,4,2.3978952727983707,1.0986122886681098,2,2.302585092994046,2.1972245773362196,1.3862943611198906,2.1972245773362196,No,0.6931471805599453
E1002168,36,Male,Human Resources,Single,Human Resources,Human Resources,Travel_Frequently,2,1,2,94,2,2,4,0.6931471805599453,No,21,4,2.3978952727983707,1.0986122886681098,2,2.3978952727983707,0.6931471805599453,0.0,2.1972245773362196,No,1.3862943611198906
E1002170,40,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Rarely,1,4,1,98,3,4,1,1.0986122886681098,No,11,1,3.1354942159291497,1.3862943611198906,3,2.995732273553991,2.0794415416798357,2.4849066497880004,2.833213344056216,No,0.6931471805599453
E1002171,26,Female,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,1,2,2,90,2,1,3,0.6931471805599453,Yes,13,3,0.6931471805599453,1.3862943611198906,2,0.6931471805599453,0.0,0.6931471805599453,0.0,No,1.0986122886681098
E1002176,27,Female,Medical,Single,Sales,Sales Executive,Travel_Rarely,2,2,1,89,4,2,3,0.0,No,14,2,2.302585092994046,1.791759469228055,2,2.1972245773362196,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1002178,48,Female,Medical,Divorced,Research & Development,Manager,Travel_Frequently,22,3,4,58,3,4,4,1.3862943611198906,No,11,2,3.2188758248682006,1.3862943611198906,3,3.1354942159291497,2.8903717578961645,1.6094379124341003,2.0794415416798357,No,1.0986122886681098
E1002181,44,Male,Life Sciences,Married,Research & Development,Healthcare Representative,Travel_Rarely,1,4,2,78,4,2,1,1.0986122886681098,No,15,4,2.3978952727983707,1.791759469228055,3,1.0986122886681098,0.0,1.0986122886681098,1.0986122886681098,No,1.0986122886681098
E1002183,34,Male,Technical Degree,Married,Research & Development,Research Scientist,Non-Travel,16,4,4,85,1,1,1,0.6931471805599453,Yes,23,2,1.791759469228055,1.0986122886681098,3,1.791759469228055,1.0986122886681098,1.3862943611198906,0.0,Yes,1.3862943611198906
E1002185,56,Male,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,24,2,1,97,3,1,4,0.6931471805599453,No,16,4,1.791759469228055,1.3862943611198906,3,1.6094379124341003,1.0986122886681098,0.6931471805599453,0.0,Yes,0.6931471805599453
E1002186,36,Male,Marketing,Married,Sales,Sales Executive,Travel_Rarely,17,2,3,33,2,2,2,1.0986122886681098,No,16,3,2.5649493574615367,0.6931471805599453,1,1.6094379124341003,1.0986122886681098,0.6931471805599453,1.3862943611198906,No,0.6931471805599453
E1002187,41,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,8,3,3,54,3,2,2,1.791759469228055,No,21,3,2.70805020110221,1.3862943611198906,3,1.791759469228055,1.6094379124341003,0.6931471805599453,1.6094379124341003,No,1.3862943611198906
E1002189,42,Male,Medical,Married,Research & Development,Manager R&D,Travel_Rarely,6,3,3,83,3,3,1,2.302585092994046,No,13,2,2.9444389791664403,1.3862943611198906,4,2.6390573296152584,2.0794415416798357,1.791759469228055,2.0794415416798357,No,1.0986122886681098
E1002190,31,Female,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,10,2,3,86,3,2,4,1.0986122886681098,Yes,11,4,2.1972245773362196,1.0986122886681098,3,1.791759469228055,1.0986122886681098,0.6931471805599453,1.6094379124341003,No,1.0986122886681098
E1002193,34,Female,Medical,Married,Sales,Sales Executive,Travel_Rarely,3,1,4,75,2,2,4,1.3862943611198906,Yes,12,3,2.302585092994046,1.3862943611198906,2,1.6094379124341003,1.0986122886681098,0.0,0.6931471805599453,No,1.0986122886681098
E1002194,31,Female,Medical,Divorced,Research & Development,Laboratory Technician,Travel_Rarely,4,3,1,62,4,1,3,2.1972245773362196,No,12,2,1.6094379124341003,0.0,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,No,0.6931471805599453
E1002196,26,Male,Other,Married,Research & Development,Manager R&D,Travel_Frequently,6,3,3,61,4,1,4,0.0,No,18,1,2.1972245773362196,1.3862943611198906,3,2.0794415416798357,2.0794415416798357,2.0794415416798357,2.0794415416798357,No,1.0986122886681098
E1002200,45,Male,Medical,Single,Research & Development,Manager R&D,Travel_Frequently,1,4,2,44,3,2,3,1.6094379124341003,No,12,3,2.5649493574615367,1.3862943611198906,3,1.6094379124341003,1.0986122886681098,0.0,1.3862943611198906,No,1.0986122886681098
E1002202,33,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,10,4,2,43,3,2,3,0.6931471805599453,No,14,2,2.3978952727983707,1.0986122886681098,2,2.3978952727983707,1.6094379124341003,0.0,2.302585092994046,No,1.0986122886681098
E1002205,28,Male,Life Sciences,Married,Sales,Sales Executive,Travel_Frequently,1,2,3,42,2,2,4,0.6931471805599453,Yes,12,3,2.0794415416798357,1.0986122886681098,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1002207,39,Female,Life Sciences,Married,Sales,Sales Executive,Non-Travel,21,4,1,32,1,2,3,1.9459101490553132,No,19,3,2.3978952727983707,0.6931471805599453,3,1.3862943611198906,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1002209,27,Male,Technical Degree,Married,Research & Development,Manager R&D,Travel_Rarely,2,4,2,41,3,1,2,0.6931471805599453,No,11,3,1.9459101490553132,1.3862943611198906,2,1.791759469228055,1.3862943611198906,0.6931471805599453,1.0986122886681098,No,0.6931471805599453
E1002210,34,Male,Other,Married,Research & Development,Research Scientist,Travel_Frequently,22,4,3,86,2,2,4,0.6931471805599453,Yes,15,2,2.833213344056216,1.3862943611198906,3,2.772588722239781,2.3978952727983707,1.9459101490553132,2.4849066497880004,No,1.0986122886681098
E1002212,47,Male,Technical Degree,Married,Research & Development,Manager R&D,Non-Travel,14,4,3,64,3,2,2,2.1972245773362196,No,18,3,2.833213344056216,1.6094379124341003,4,2.1972245773362196,2.0794415416798357,0.6931471805599453,2.0794415416798357,No,1.0986122886681098
E1002213,56,Female,Marketing,Married,Sales,Sales Executive,Travel_Rarely,11,5,4,89,2,2,1,1.6094379124341003,No,16,3,1.9459101490553132,1.3862943611198906,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1002215,38,Female,Medical,Divorced,Research & Development,Manager R&D,Travel_Frequently,8,3,4,58,2,2,2,0.6931471805599453,Yes,16,3,3.044522437723423,1.3862943611198906,3,3.044522437723423,2.4849066497880004,0.0,2.0794415416798357,No,1.0986122886681098
E1002216,58,Female,Life Sciences,Married,Sales,Manager,Travel_Rarely,21,3,4,72,3,4,4,1.6094379124341003,Yes,13,3,3.4011973816621555,1.0986122886681098,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1002217,32,Female,Life Sciences,Single,Research & Development,Research Scientist,Travel_Frequently,5,2,1,47,4,1,3,1.3862943611198906,Yes,14,1,2.1972245773362196,1.0986122886681098,3,1.6094379124341003,0.6931471805599453,0.0,1.3862943611198906,Yes,1.0986122886681098
E1002218,38,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Rarely,9,2,2,71,3,1,4,1.0986122886681098,No,19,4,2.3978952727983707,0.0,4,1.791759469228055,1.0986122886681098,0.0,1.3862943611198906,No,1.3862943611198906
E1002219,49,Male,Life Sciences,Married,Research & Development,Manager R&D,Travel_Frequently,2,1,2,42,3,5,4,1.3862943611198906,No,15,4,3.367295829986474,1.3862943611198906,3,1.791759469228055,1.6094379124341003,1.6094379124341003,1.3862943611198906,No,0.6931471805599453
E1002221,42,Male,Marketing,Divorced,Sales,Sales Executive,Travel_Rarely,12,4,2,77,3,2,4,1.3862943611198906,Yes,12,3,2.70805020110221,1.6094379124341003,3,0.0,0.0,0.0,0.0,No,1.0986122886681098
E1002222,27,Female,Human Resources,Married,Human Resources,Human Resources,Travel_Frequently,22,3,1,58,2,1,2,0.6931471805599453,No,12,1,0.6931471805599453,1.0986122886681098,3,0.6931471805599453,0.0,0.0,0.0,Yes,1.0986122886681098
E1002223,35,Male,Medical,Married,Sales,Sales Executive,Travel_Rarely,18,4,2,71,3,2,1,0.0,No,16,4,1.9459101490553132,1.0986122886681098,1,1.791759469228055,1.3862943611198906,0.0,1.6094379124341003,No,0.6931471805599453
E1002225,28,Male,Medical,Single,Research & Development,Manager R&D,Non-Travel,16,3,3,49,3,1,3,0.6931471805599453,No,14,3,1.791759469228055,1.3862943611198906,2,1.791759469228055,1.3862943611198906,0.6931471805599453,1.6094379124341003,No,1.0986122886681098
E1002226,31,Male,Medical,Divorced,Research & Development,Research Scientist,Non-Travel,3,2,3,48,3,1,1,0.6931471805599453,Yes,13,4,1.6094379124341003,1.3862943611198906,4,1.6094379124341003,1.0986122886681098,1.0986122886681098,1.3862943611198906,No,1.0986122886681098
E1002227,36,Male,Life Sciences,Married,Research & Development,Manager R&D,Non-Travel,9,4,1,66,4,1,2,0.6931471805599453,No,22,2,1.791759469228055,1.3862943611198906,3,1.791759469228055,1.6094379124341003,0.0,1.0986122886681098,No,1.0986122886681098
E1002228,34,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,1,3,1,32,3,3,4,0.6931471805599453,No,21,1,2.70805020110221,1.3862943611198906,2,2.70805020110221,2.1972245773362196,1.0986122886681098,0.6931471805599453,No,0.6931471805599453
E1002229,34,Male,Medical,Divorced,Sales,Sales Executive,Travel_Rarely,13,4,4,39,3,3,3,0.6931471805599453,No,18,3,2.302585092994046,1.0986122886681098,2,2.1972245773362196,2.0794415416798357,0.6931471805599453,0.6931471805599453,No,1.0986122886681098
E1002230,26,Male,Medical,Single,Research & Development,Laboratory Technician,Travel_Rarely,1,3,3,95,3,1,1,0.0,No,13,4,2.1972245773362196,1.9459101490553132,2,2.0794415416798357,2.0794415416798357,2.0794415416798357,1.9459101490553132,No,1.0986122886681098
E1002233,32,Female,Medical,Divorced,Research & Development,Manager R&D,Non-Travel,15,4,3,34,3,2,4,1.791759469228055,No,18,2,2.302585092994046,1.9459101490553132,3,1.791759469228055,0.6931471805599453,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1002238,28,Male,Technical Degree,Divorced,Research & Development,Manager R&D,Travel_Rarely,17,3,3,32,2,1,4,1.791759469228055,No,12,1,1.9459101490553132,1.0986122886681098,2,1.6094379124341003,0.6931471805599453,0.0,1.3862943611198906,Yes,1.0986122886681098
E1002239,38,Male,Life Sciences,Single,Sales,Sales Representative,Travel_Rarely,1,3,1,59,2,1,1,1.6094379124341003,No,14,1,3.044522437723423,1.3862943611198906,2,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
E1002240,35,Female,Life Sciences,Married,Sales,Sales Executive,Travel_Rarely,7,4,3,55,3,2,4,0.6931471805599453,Yes,11,4,2.3978952727983707,1.0986122886681098,3,2.3978952727983707,2.1972245773362196,0.0,2.302585092994046,No,1.0986122886681098
E1002243,27,Male,Marketing,Single,Sales,Sales Executive,Travel_Rarely,9,3,4,44,3,2,4,0.6931471805599453,No,14,1,2.0794415416798357,1.791759469228055,3,2.0794415416798357,2.0794415416798357,0.0,2.0794415416798357,No,1.0986122886681098
E1002244,32,Male,Life Sciences,Single,Research & Development,Manager R&D,Travel_Rarely,5,4,4,56,2,2,4,2.1972245773362196,No,24,2,2.1972245773362196,0.6931471805599453,3,0.6931471805599453,0.0,0.0,0.0,No,1.3862943611198906
E1002245,31,Male,Marketing,Married,Sales,Sales Executive,Travel_Frequently,26,4,1,63,3,2,4,0.6931471805599453,Yes,11,3,2.3978952727983707,1.6094379124341003,3,2.3978952727983707,2.0794415416798357,0.0,2.1972245773362196,Yes,1.0986122886681098
E1002246,53,Male,Life Sciences,Single,Sales,Sales Executive,Travel_Rarely,24,4,1,66,3,3,1,1.9459101490553132,Yes,13,2,2.772588722239781,1.0986122886681098,2,1.0986122886681098,1.0986122886681098,1.0986122886681098,1.0986122886681098,Yes,0.6931471805599453
E1002247,54,Female,Life Sciences,Married,Research & Development,Research Scientist,Travel_Rarely,9,2,1,67,3,2,3,1.3862943611198906,No,11,3,2.302585092994046,1.9459101490553132,2,1.6094379124341003,1.3862943611198906,1.0986122886681098,1.3862943611198906,No,0.6931471805599453
E1002248,33,Male,Life Sciences,Divorced,Research & Development,Manager R&D,Travel_Frequently,7,2,4,36,3,2,3,0.6931471805599453,No,20,3,2.302585092994046,1.0986122886681098,3,2.302585092994046,2.0794415416798357,1.0986122886681098,2.1972245773362196,No,1.3862943611198906
E1002249,43,Male,Life Sciences,Married,Research & Development,Healthcare Representative,Travel_Rarely,11,3,1,30,3,3,3,0.6931471805599453,No,17,2,2.3978952727983707,0.6931471805599453,3,2.3978952727983707,2.302585092994046,0.0,2.302585092994046,No,1.0986122886681098
E1002250,38,Male,Other,Married,Human Resources,Human Resources,Travel_Frequently,1,4,4,88,3,1,2,0.0,Yes,11,2,2.0794415416798357,1.0986122886681098,3,1.9459101490553132,1.0986122886681098,0.6931471805599453,1.0986122886681098,No,1.0986122886681098
E1002251,55,Male,Human Resources,Married,Human Resources,Manager,Travel_Rarely,26,4,3,71,4,5,2,1.6094379124341003,Yes,18,1,3.58351893845611,0.0,3,2.3978952727983707,2.302585092994046,0.6931471805599453,1.6094379124341003,No,1.0986122886681098
E1002252,31,Female,Medical,Divorced,Research & Development,Manager R&D,Travel_Rarely,2,1,4,59,1,1,4,0.6931471805599453,Yes,11,3,0.6931471805599453,1.6094379124341003,3,0.6931471805599453,0.0,0.0,0.0,No,1.0986122886681098
